[2025-11-29 22:22:40,066] [INFO] CSV 文件不存在，将创建新文件
[2025-11-29 22:29:24,477] [INFO] 第13页的第2条评论正在写入csv文件
[2025-11-29 22:29:24,478] [INFO] 第13页的第2条评论写入成功
[2025-11-29 22:29:24,479] [INFO] 第13页的第3条评论正在写入csv文件
[2025-11-29 22:29:24,479] [INFO] 第13页的第3条评论写入成功
[2025-11-29 22:29:24,480] [INFO] 第13页的第4条评论正在写入csv文件
[2025-11-29 22:29:24,481] [INFO] 第13页的第4条评论写入成功
[2025-11-29 22:29:24,481] [INFO] 第13页的第5条评论正在写入csv文件
[2025-11-29 22:29:24,482] [INFO] 第13页的第5条评论写入成功
[2025-11-29 22:29:24,483] [INFO] 第13页的第6条评论正在写入csv文件
[2025-11-29 22:29:24,483] [INFO] 第13页的第6条评论写入成功
[2025-11-29 22:29:24,484] [INFO] 第13页的第7条评论正在写入csv文件
[2025-11-29 22:29:24,484] [INFO] 第13页的第7条评论写入成功
[2025-11-29 22:29:24,485] [INFO] 第13页的第8条评论正在写入csv文件
[2025-11-29 22:29:24,486] [INFO] 第13页的第8条评论写入成功
[2025-11-29 22:29:24,486] [INFO] 第13页的第9条评论正在写入csv文件
[2025-11-29 22:29:24,487] [INFO] 第13页的第9条评论写入成功
[2025-11-29 22:29:24,488] [INFO] 第13页的第10条评论正在写入csv文件
[2025-11-29 22:29:24,488] [INFO] 第13页的第10条评论写入成功
[2025-11-29 22:29:27,403] [INFO] 正在向第15页的第13条评论的回复评论的第2页发起请求
[2025-11-29 22:29:27,632] [INFO] 第(15, 13, 2)页请求成功
[2025-11-29 22:29:27,634] [INFO] 第13页的第1条评论正在写入csv文件
[2025-11-29 22:29:27,635] [INFO] 第13页的第1条评论写入成功
[2025-11-29 22:29:27,635] [INFO] 第13页的第2条评论正在写入csv文件
[2025-11-29 22:29:27,636] [INFO] 第13页的第2条评论写入成功
[2025-11-29 22:29:27,637] [INFO] 第13页的第3条评论正在写入csv文件
[2025-11-29 22:29:27,637] [INFO] 第13页的第3条评论写入成功
[2025-11-29 22:29:27,638] [INFO] 第13页的第4条评论正在写入csv文件
[2025-11-29 22:29:27,639] [INFO] 第13页的第4条评论写入成功
[2025-11-29 22:29:27,639] [INFO] 第13页的第5条评论正在写入csv文件
[2025-11-29 22:29:27,640] [INFO] 第13页的第5条评论写入成功
[2025-11-29 22:29:27,641] [INFO] 第13页的第6条评论正在写入csv文件
[2025-11-29 22:29:27,641] [INFO] 第13页的第6条评论写入成功
[2025-11-29 22:29:27,642] [INFO] 第13页的第7条评论正在写入csv文件
[2025-11-29 22:29:27,642] [INFO] 第13页的第7条评论写入成功
[2025-11-29 22:29:27,644] [INFO] 第13页的第8条评论正在写入csv文件
[2025-11-29 22:29:27,644] [INFO] 第13页的第8条评论写入成功
[2025-11-29 22:29:27,645] [INFO] 第13页的第9条评论正在写入csv文件
[2025-11-29 22:29:27,646] [INFO] 第13页的第9条评论写入成功
[2025-11-29 22:29:27,646] [INFO] 第13页的第10条评论正在写入csv文件
[2025-11-29 22:29:27,647] [INFO] 第13页的第10条评论写入成功
[2025-11-29 22:29:30,279] [INFO] 正在向第15页的第13条评论的回复评论的第3页发起请求
[2025-11-29 22:29:30,535] [INFO] 第(15, 13, 3)页请求成功
[2025-11-29 22:29:30,537] [INFO] 第13页的第1条评论正在写入csv文件
[2025-11-29 22:29:30,538] [INFO] 第13页的第1条评论写入成功
[2025-11-29 22:29:30,539] [INFO] 第13页的第2条评论正在写入csv文件
[2025-11-29 22:29:30,540] [INFO] 第13页的第2条评论写入成功
[2025-11-29 22:29:30,541] [INFO] 第13页的第3条评论正在写入csv文件
[2025-11-29 22:29:30,541] [INFO] 第13页的第3条评论写入成功
[2025-11-29 22:29:30,542] [INFO] 第13页的第4条评论正在写入csv文件
[2025-11-29 22:29:30,542] [INFO] 第13页的第4条评论写入成功
[2025-11-29 22:29:30,543] [INFO] 第13页的第5条评论正在写入csv文件
[2025-11-29 22:29:30,544] [INFO] 第13页的第5条评论写入成功
[2025-11-29 22:29:30,544] [INFO] 第13页的第6条评论正在写入csv文件
[2025-11-29 22:29:30,545] [INFO] 第13页的第6条评论写入成功
[2025-11-29 22:29:30,546] [INFO] 第13页的第7条评论正在写入csv文件
[2025-11-29 22:29:30,546] [INFO] 第13页的第7条评论写入成功
[2025-11-29 22:29:30,547] [INFO] 第13页的第8条评论正在写入csv文件
[2025-11-29 22:29:30,549] [INFO] 第13页的第8条评论写入成功
[2025-11-29 22:29:30,556] [INFO] 第13页的第9条评论正在写入csv文件
[2025-11-29 22:29:30,557] [INFO] 第13页的第9条评论写入成功
[2025-11-29 22:29:30,558] [INFO] 第13页的第10条评论正在写入csv文件
[2025-11-29 22:29:30,558] [INFO] 第13页的第10条评论写入成功
[2025-11-29 22:29:31,598] [INFO] 正在向第15页的第13条评论的回复评论的第4页发起请求
[2025-11-29 22:29:31,811] [INFO] 第(15, 13, 4)页请求成功
[2025-11-29 22:29:31,813] [INFO] 第13页的第1条评论正在写入csv文件
[2025-11-29 22:29:31,813] [INFO] 第13页的第1条评论写入成功
[2025-11-29 22:29:31,814] [INFO] 第13页的第2条评论正在写入csv文件
[2025-11-29 22:29:31,815] [INFO] 第13页的第2条评论写入成功
[2025-11-29 22:29:31,815] [INFO] 第13页的第3条评论正在写入csv文件
[2025-11-29 22:29:31,816] [INFO] 第13页的第3条评论写入成功
[2025-11-29 22:29:31,817] [INFO] 第13页的第4条评论正在写入csv文件
[2025-11-29 22:29:31,817] [INFO] 第13页的第4条评论写入成功
[2025-11-29 22:29:31,818] [INFO] 第13页的第5条评论正在写入csv文件
[2025-11-29 22:29:31,819] [INFO] 第13页的第5条评论写入成功
[2025-11-29 22:29:31,819] [INFO] 第13页的第6条评论正在写入csv文件
[2025-11-29 22:29:31,820] [INFO] 第13页的第6条评论写入成功
[2025-11-29 22:29:31,821] [INFO] 第15页的第14条评论正在写入csv文件
[2025-11-29 22:29:31,822] [INFO] 第15页的第14条评论写入成功
[2025-11-29 22:29:31,822] [INFO] 第15页的第15条评论正在写入csv文件
[2025-11-29 22:29:31,823] [INFO] 第15页的第15条评论写入成功
[2025-11-29 22:29:31,824] [INFO] 第15页的第16条评论正在写入csv文件
[2025-11-29 22:29:31,824] [INFO] 第15页的第16条评论写入成功
[2025-11-29 22:29:31,825] [INFO] 第15页的第17条评论正在写入csv文件
[2025-11-29 22:29:31,826] [INFO] 第15页的第17条评论写入成功
[2025-11-29 22:29:31,826] [INFO] 第15页的第18条评论正在写入csv文件
[2025-11-29 22:29:31,827] [INFO] 第15页的第18条评论写入成功
[2025-11-29 22:29:31,828] [INFO] 第15页的第19条评论正在写入csv文件
[2025-11-29 22:29:31,828] [INFO] 第15页的第19条评论写入成功
[2025-11-29 22:29:33,222] [INFO] 正在向第15页的第19条评论的回复评论的第1页发起请求
[2025-11-29 22:29:33,448] [INFO] 第(15, 19, 1)页请求成功
[2025-11-29 22:29:33,449] [INFO] 第19页的第1条评论正在写入csv文件
[2025-11-29 22:29:33,450] [INFO] 第19页的第1条评论写入成功
[2025-11-29 22:29:33,451] [INFO] 第19页的第2条评论正在写入csv文件
[2025-11-29 22:29:33,451] [INFO] 第19页的第2条评论写入成功
[2025-11-29 22:29:33,452] [INFO] 第19页的第3条评论正在写入csv文件
[2025-11-29 22:29:33,453] [INFO] 第19页的第3条评论写入成功
[2025-11-29 22:29:33,453] [INFO] 第19页的第4条评论正在写入csv文件
[2025-11-29 22:29:33,454] [INFO] 第19页的第4条评论写入成功
[2025-11-29 22:29:33,455] [INFO] 第19页的第5条评论正在写入csv文件
[2025-11-29 22:29:33,455] [INFO] 第19页的第5条评论写入成功
[2025-11-29 22:29:33,456] [INFO] 第19页的第6条评论正在写入csv文件
[2025-11-29 22:29:33,456] [INFO] 第19页的第6条评论写入成功
[2025-11-29 22:29:33,458] [INFO] 第19页的第7条评论正在写入csv文件
[2025-11-29 22:29:33,458] [INFO] 第19页的第7条评论写入成功
[2025-11-29 22:29:33,459] [INFO] 第19页的第8条评论正在写入csv文件
[2025-11-29 22:29:33,460] [INFO] 第19页的第8条评论写入成功
[2025-11-29 22:29:33,461] [INFO] 第19页的第9条评论正在写入csv文件
[2025-11-29 22:29:33,461] [INFO] 第19页的第9条评论写入成功
[2025-11-29 22:29:33,462] [INFO] 第19页的第10条评论正在写入csv文件
[2025-11-29 22:29:33,463] [INFO] 第19页的第10条评论写入成功
[2025-11-29 22:29:34,485] [INFO] 正在向第15页的第19条评论的回复评论的第2页发起请求
[2025-11-29 22:29:34,685] [INFO] 第(15, 19, 2)页请求成功
[2025-11-29 22:29:34,687] [INFO] 第19页的第1条评论正在写入csv文件
[2025-11-29 22:29:34,688] [INFO] 第19页的第1条评论写入成功
[2025-11-29 22:29:34,689] [INFO] 第19页的第2条评论正在写入csv文件
[2025-11-29 22:29:34,690] [INFO] 第19页的第2条评论写入成功
[2025-11-29 22:29:34,691] [INFO] 第19页的第3条评论正在写入csv文件
[2025-11-29 22:29:34,691] [INFO] 第19页的第3条评论写入成功
[2025-11-29 22:29:34,692] [INFO] 第19页的第4条评论正在写入csv文件
[2025-11-29 22:29:34,693] [INFO] 第19页的第4条评论写入成功
[2025-11-29 22:29:34,693] [INFO] 第19页的第5条评论正在写入csv文件
[2025-11-29 22:29:34,694] [INFO] 第19页的第5条评论写入成功
[2025-11-29 22:29:34,695] [INFO] 第19页的第6条评论正在写入csv文件
[2025-11-29 22:29:34,695] [INFO] 第19页的第6条评论写入成功
[2025-11-29 22:29:34,696] [INFO] 第19页的第7条评论正在写入csv文件
[2025-11-29 22:29:34,697] [INFO] 第19页的第7条评论写入成功
[2025-11-29 22:29:34,697] [INFO] 第19页的第8条评论正在写入csv文件
[2025-11-29 22:29:34,698] [INFO] 第19页的第8条评论写入成功
[2025-11-29 22:29:34,699] [INFO] 第19页的第9条评论正在写入csv文件
[2025-11-29 22:29:34,699] [INFO] 第19页的第9条评论写入成功
[2025-11-29 22:29:34,700] [INFO] 第19页的第10条评论正在写入csv文件
[2025-11-29 22:29:34,701] [INFO] 第19页的第10条评论写入成功
[2025-11-29 22:29:37,065] [INFO] 正在向第15页的第19条评论的回复评论的第3页发起请求
[2025-11-29 22:29:37,315] [INFO] 第(15, 19, 3)页请求成功
[2025-11-29 22:29:37,317] [INFO] 第19页的第1条评论正在写入csv文件
[2025-11-29 22:29:37,318] [INFO] 第19页的第1条评论写入成功
[2025-11-29 22:29:37,319] [INFO] 第19页的第2条评论正在写入csv文件
[2025-11-29 22:29:37,320] [INFO] 第19页的第2条评论写入成功
[2025-11-29 22:29:37,320] [INFO] 第19页的第3条评论正在写入csv文件
[2025-11-29 22:29:37,321] [INFO] 第19页的第3条评论写入成功
[2025-11-29 22:29:37,322] [INFO] 第19页的第4条评论正在写入csv文件
[2025-11-29 22:29:37,322] [INFO] 第19页的第4条评论写入成功
[2025-11-29 22:29:37,323] [INFO] 第19页的第5条评论正在写入csv文件
[2025-11-29 22:29:37,323] [INFO] 第19页的第5条评论写入成功
[2025-11-29 22:29:37,324] [INFO] 第19页的第6条评论正在写入csv文件
[2025-11-29 22:29:37,325] [INFO] 第19页的第6条评论写入成功
[2025-11-29 22:29:37,325] [INFO] 第19页的第7条评论正在写入csv文件
[2025-11-29 22:29:37,326] [INFO] 第19页的第7条评论写入成功
[2025-11-29 22:29:37,327] [INFO] 第19页的第8条评论正在写入csv文件
[2025-11-29 22:29:37,327] [INFO] 第19页的第8条评论写入成功
[2025-11-29 22:29:37,328] [INFO] 第19页的第9条评论正在写入csv文件
[2025-11-29 22:29:37,329] [INFO] 第19页的第9条评论写入成功
[2025-11-29 22:29:37,329] [INFO] 第19页的第10条评论正在写入csv文件
[2025-11-29 22:29:37,330] [INFO] 第19页的第10条评论写入成功
[2025-11-29 22:29:38,474] [INFO] 正在向第15页的第19条评论的回复评论的第4页发起请求
[2025-11-29 22:29:38,715] [INFO] 第(15, 19, 4)页请求成功
[2025-11-29 22:29:38,717] [INFO] 第19页的第1条评论正在写入csv文件
[2025-11-29 22:29:38,718] [INFO] 第19页的第1条评论写入成功
[2025-11-29 22:29:38,718] [INFO] 第19页的第2条评论正在写入csv文件
[2025-11-29 22:29:38,719] [INFO] 第19页的第2条评论写入成功
[2025-11-29 22:29:38,720] [INFO] 第19页的第3条评论正在写入csv文件
[2025-11-29 22:29:38,720] [INFO] 第19页的第3条评论写入成功
[2025-11-29 22:29:38,721] [INFO] 第19页的第4条评论正在写入csv文件
[2025-11-29 22:29:38,722] [INFO] 第19页的第4条评论写入成功
[2025-11-29 22:29:38,722] [INFO] 第19页的第5条评论正在写入csv文件
[2025-11-29 22:29:38,723] [INFO] 第19页的第5条评论写入成功
[2025-11-29 22:29:38,724] [INFO] 第19页的第6条评论正在写入csv文件
[2025-11-29 22:29:38,724] [INFO] 第19页的第6条评论写入成功
[2025-11-29 22:29:38,725] [INFO] 第19页的第7条评论正在写入csv文件
[2025-11-29 22:29:38,726] [INFO] 第19页的第7条评论写入成功
[2025-11-29 22:29:38,726] [INFO] 第19页的第8条评论正在写入csv文件
[2025-11-29 22:29:38,727] [INFO] 第19页的第8条评论写入成功
[2025-11-29 22:29:38,728] [INFO] 第19页的第9条评论正在写入csv文件
[2025-11-29 22:29:38,729] [INFO] 第19页的第9条评论写入成功
[2025-11-29 22:29:38,729] [INFO] 第19页的第10条评论正在写入csv文件
[2025-11-29 22:29:38,730] [INFO] 第19页的第10条评论写入成功
[2025-11-29 22:29:40,156] [INFO] 正在向第15页的第19条评论的回复评论的第5页发起请求
[2025-11-29 22:29:40,398] [INFO] 第(15, 19, 5)页请求成功
[2025-11-29 22:29:40,398] [INFO] 第19页的第1条评论正在写入csv文件
[2025-11-29 22:29:40,400] [INFO] 第19页的第1条评论写入成功
[2025-11-29 22:29:40,400] [INFO] 第19页的第2条评论正在写入csv文件
[2025-11-29 22:29:40,401] [INFO] 第19页的第2条评论写入成功
[2025-11-29 22:29:40,402] [INFO] 第19页的第3条评论正在写入csv文件
[2025-11-29 22:29:40,403] [INFO] 第19页的第3条评论写入成功
[2025-11-29 22:29:40,403] [INFO] 第19页的第4条评论正在写入csv文件
[2025-11-29 22:29:40,404] [INFO] 第19页的第4条评论写入成功
[2025-11-29 22:29:40,404] [INFO] 第19页的第5条评论正在写入csv文件
[2025-11-29 22:29:40,405] [INFO] 第19页的第5条评论写入成功
[2025-11-29 22:29:40,406] [INFO] 第15页的第20条评论正在写入csv文件
[2025-11-29 22:29:40,407] [INFO] 第15页的第20条评论写入成功
[2025-11-29 22:29:41,717] [INFO] 正在向第15页的第20条评论的回复评论的第1页发起请求
[2025-11-29 22:29:41,954] [INFO] 第(15, 20, 1)页请求成功
[2025-11-29 22:29:41,957] [INFO] 第20页的第1条评论正在写入csv文件
[2025-11-29 22:29:41,959] [INFO] 第20页的第1条评论写入成功
[2025-11-29 22:29:41,960] [INFO] 第20页的第2条评论正在写入csv文件
[2025-11-29 22:29:41,962] [INFO] 第20页的第2条评论写入成功
[2025-11-29 22:29:41,962] [INFO] 第20页的第3条评论正在写入csv文件
[2025-11-29 22:29:41,963] [INFO] 第20页的第3条评论写入成功
[2025-11-29 22:29:41,964] [INFO] 第20页的第4条评论正在写入csv文件
[2025-11-29 22:29:41,964] [INFO] 第20页的第4条评论写入成功
[2025-11-29 22:29:41,965] [INFO] 第20页的第5条评论正在写入csv文件
[2025-11-29 22:29:41,966] [INFO] 第20页的第5条评论写入成功
[2025-11-29 22:29:44,183] [INFO] 正在向第16页发起请求
[2025-11-29 22:29:44,591] [INFO] 第16页请求成功
[2025-11-29 22:29:44,595] [INFO] 第16页的第1条评论正在写入csv文件
[2025-11-29 22:29:44,596] [INFO] 第16页的第1条评论写入成功
[2025-11-29 22:29:44,597] [INFO] 第16页的第2条评论正在写入csv文件
[2025-11-29 22:29:44,598] [INFO] 第16页的第2条评论写入成功
[2025-11-29 22:29:44,598] [INFO] 第16页的第3条评论正在写入csv文件
[2025-11-29 22:29:44,599] [INFO] 第16页的第3条评论写入成功
[2025-11-29 22:29:44,600] [INFO] 第16页的第4条评论正在写入csv文件
[2025-11-29 22:29:44,600] [INFO] 第16页的第4条评论写入成功
[2025-11-29 22:29:44,601] [INFO] 第16页的第5条评论正在写入csv文件
[2025-11-29 22:29:44,601] [INFO] 第16页的第5条评论写入成功
[2025-11-29 22:29:44,606] [INFO] 第16页的第6条评论正在写入csv文件
[2025-11-29 22:29:44,606] [INFO] 第16页的第6条评论写入成功
[2025-11-29 22:29:44,607] [INFO] 第16页的第7条评论正在写入csv文件
[2025-11-29 22:29:44,608] [INFO] 第16页的第7条评论写入成功
[2025-11-29 22:29:44,608] [INFO] 第16页的第8条评论正在写入csv文件
[2025-11-29 22:29:44,609] [INFO] 第16页的第8条评论写入成功
[2025-11-29 22:29:44,610] [INFO] 第16页的第9条评论正在写入csv文件
[2025-11-29 22:29:44,610] [INFO] 第16页的第9条评论写入成功
[2025-11-29 22:29:44,611] [INFO] 第16页的第10条评论正在写入csv文件
[2025-11-29 22:29:44,612] [INFO] 第16页的第10条评论写入成功
[2025-11-29 22:29:44,612] [INFO] 第16页的第11条评论正在写入csv文件
[2025-11-29 22:29:44,613] [INFO] 第16页的第11条评论写入成功
[2025-11-29 22:29:44,613] [INFO] 第16页的第12条评论正在写入csv文件
[2025-11-29 22:29:44,614] [INFO] 第16页的第12条评论写入成功
[2025-11-29 22:29:44,614] [INFO] 第16页的第13条评论正在写入csv文件
[2025-11-29 22:29:44,615] [INFO] 第16页的第13条评论写入成功
[2025-11-29 22:29:44,616] [INFO] 第16页的第14条评论正在写入csv文件
[2025-11-29 22:29:44,616] [INFO] 第16页的第14条评论写入成功
[2025-11-29 22:29:44,617] [INFO] 第16页的第15条评论正在写入csv文件
[2025-11-29 22:29:44,617] [INFO] 第16页的第15条评论写入成功
[2025-11-29 22:29:44,618] [INFO] 第16页的第16条评论正在写入csv文件
[2025-11-29 22:29:44,619] [INFO] 第16页的第16条评论写入成功
[2025-11-29 22:29:44,619] [INFO] 第16页的第17条评论正在写入csv文件
