用户名,等级,评论内容,日期,点赞数,页数,parent_id,rpid,oid,pagination_str
被诅咒的夢,6,抑郁症患者有些就是求s的，你给他判死刑正符合他的意愿,2025-11-24 16:08:14,1,5,0,281495672897,115579969085266,CAEiAggG
曲终人散空留琴音,5,罪犯自杀要狱警担责坐牢是为啥？,2025-11-20 22:11:57,1,5,0,281155679073,115579969085266,CAEiAggG
DYEV1L,5,就不是精神病的是 是正当防卫的事情,2025-11-22 06:11:59,2,5,0,283140738560,115579969085266,CAEiAggG
咕乐且乐,6,罗老师要好好休息啊，要开心，世界是黑暗的，但很多人都像您一样，在散发星火的光芒！,2025-11-25 01:03:06,2,5,0,281540621969,115579969085266,CAEiAggG
MC瑞琪,5,首评[吃瓜],2025-11-20 11:49:24,1,5,0,281108553057,115579969085266,CAEiAggG
全都是Sean的错,6,人的心境变化的太快了，17岁的李贺写过报君黄金台上意，提携玉龙为君死，27岁的李贺写了吾不识青天高，黄地厚。唯见月寒日暖，来煎人寿。25岁之后感觉还是年轻但是又没有18岁那年那么年轻，18岁听这首歌感觉是青春的味道，日子还长，25岁听这首歌真的听出了遗憾，昼短夜长了。但我觉得李贺想说的其实是吾将斩龙足，嚼龙肉，使之朝不得回，夜不得伏，而我想说的其实是人生就像列车，到站了就得下车，回去的车票很贵，人生很短，你我共勉。,2025-11-20 22:21:09,2,5,0,283026707872,115579969085266,CAEiAggG
杂兵骑士,6,常人最怕的是有这类病人利用自己的发病性来实施犯罪行为，借以逃避刑事责任,2025-11-20 11:57:02,2,5,0,282977146656,115579969085266,CAEiAggG
曀曀虺虺,5,无主观杀人意愿，无行为能力，但造成实质伤害，应该至少像交通意外事故里莫名牵扯人命那样，进行民事赔偿吧？不过这又涉及监护人赔偿能力，一般人还真不应该做精神病人监护人，难以尽到全面责任又拖累家庭，对个人对社会都不好，现在普通人做护理都得持证上岗，难以想象对待精神病人就可以如此随意。[藏狐],2025-11-22 20:14:37,39,5,0,283206549248,115579969085266,CAEiAggG
AsukaIlI,6,精神病人哪来的收入赔你啊,2025-11-23 20:56:51,0,5,283206549248,281433792945,115579969085266,CAEiAggG
AsukaIlI,6,家里如果积蓄多的话，一般也不会得精神病了，钱能养人,2025-11-23 20:57:19,0,5,283206549248,281433808257,115579969085266,CAEiAggG
divinelife,6,犯案前没有精神病，犯案后得了精神病 [doge],2025-11-20 12:16:18,2,5,0,282978693824,115579969085266,CAEiAggG
DaVinci,6,精神病免予刑事处罚本来就是西方法学糟粕，为啥非要学西方圣母理论，那些变态杀人狂哪个不是神经病，该怎么判就怎么判,2025-11-20 19:06:23,12,6,0,281139670913,115579969085266,CAEiAggH
冷月忆吖,5,因为有人需要证明自己是精神病怎么说呢，犯法的“精神病”有的是办法证明自己是精神病，真的精神病不需要证明自己是精神病，变态杀人魔精神不正常不一样要枪毙嘛？为啥变态杀人魔是精神病逃不出法网，但是那些有逻辑思维需要证明自己是精神病的“精神病”却不用承担责任。,2025-11-20 23:07:20,1,6,281139670913,281160667057,115579969085266,CAEiAggH
BlithesomeL,6,哎，一点不懂历史就瞎说呗……《唐律疏议》等：古代法典通常会规定，对于**“废疾”（如痴、疯等）之人，其犯罪行为可以酌情从轻或减轻处罚，甚至免除刑罚。这主要是基于其辨认和控制能力不足**的伦理判断。,2025-11-21 11:32:50,7,6,281139670913,283062005280,115579969085266,CAEiAggH
Twilightsp暮光闪闪,6,你说的变态杀人狂和这里的神经病是两码事。变态杀人狂能认识到杀人不对，所以会躲会掩盖，神经病可真不一定,2025-11-21 20:33:47,2,6,281139670913,281234188641,115579969085266,CAEiAggH
amyluer,4,回复 @冷月忆吖 :这种情况必然会出现正常人假扮精神病逃脱法律制裁，但真像上面那个说的话，那么不就丧失公正性生了吗,2025-11-22 10:11:27,0,6,281160667057,283151573216,115579969085266,CAEiAggH
宿命之时已至,6,换个角度想，正常人杀人是有迹可寻的定向杀人，精神病人是无差别杀人岂不是更可怕,2025-11-22 10:29:14,0,6,281139670913,281278023953,115579969085266,CAEiAggH
Liliyoga,5,是不是成都那个小区家门口被捅的案件啊，看得心情沉痛[难过][难过],2025-11-23 22:20:31,0,6,281139670913,283322867264,115579969085266,CAEiAggH
AAALFONSO,5,话说最开始提到的那个案件，以被判处死刑为目的杀人，这算是社会危害性大了吧，无差别作案，而且不给他判死刑他出狱之后可能还得杀人,2025-11-20 18:16:43,4,6,0,283004967728,115579969085266,CAEiAggH
一天六箱油,6,精神病人也是人，那他犯罪就应该给他足够的尊重，和普通人一样量刑才对,2025-11-20 11:51:29,2,6,0,282976691264,115579969085266,CAEiAggH
GOGRT,5,"那个人的病情无法控制，那么就可以当没事发生吗？
疯狗咬了人也要负责任吧！大不了家属负责，谁让他不看好病人！",2025-11-21 22:46:49,4,6,0,283120720336,115579969085266,CAEiAggH
kirakira小十字,5,"你找到盲点了，精神病人杀人就和山火一样，法律不可能去追究不符合法律规范的对象（精神病人和雷电）的责任，但追究灭火不力的责任或者放任精神病人杀人的责任还是可以有的。

但事实就是，精神病人在中国属于弱势群体，一般都是依托于家庭来监护。脱离了家庭基本上就是流浪状态。司法不可能让家属负责，因为这只会让精神病人直接脱离家庭。

很可悲的现实，社会在这方面的投入就是不足，没有和法律形成配套。你可以类比为，这个社会就是放任山火蔓延，没有人会被追责，因为从一开始就没有足够的经费去治理。",2025-11-24 01:29:53,1,6,283120720336,281456265057,115579969085266,CAEiAggH
嵇iskinlife,4,精神病人就不应该给他们犯罪的机会，就应该让他们在精神病院里好好待着,2025-11-20 20:07:57,12,6,0,283014862480,115579969085266,CAEiAggH
花的冯信宏,5,你说的对，如果有精神病患的家庭能承担的起这个费用，确实应该让他们在精神病院待着[呲牙],2025-11-20 23:06:56,3,6,283014862480,283030868208,115579969085266,CAEiAggH
小手大帽,5,"正因为有你这样的思想，很多事情就好办了。
我给你讲点真事，你在很多正规的精神病门诊或者住院部都会见到一些真正的人中龙凤，有的是特别年轻貌美、家境富裕，抑或智商高能力强，恰恰是那些特别容易招仇恨的精英，有的曾经在关键岗位担任要职，知道一些必须“说出去没人信”的事情，请问他们为什么“沦为”了精神病？我猜不出，好难猜。如果你不信，你可以去正规的精神科转转，看看那里美少女、美少男、高学历人士是不是比普通生活场景中高得多，这不合理吧？他们为什么必须成为“说什么都没人信的精神病”，不应该是一些带有暴力倾向崩溃的社会底层和低智人士吗？请问聪明的你怎么看？",2025-11-21 18:31:56,4,6,283014862480,281222510337,115579969085266,CAEiAggH
awsl_喵,5,回复 @小手大帽 :简直有点搞笑，阴谋论者甚至发现不了，正是这些高认知的社会精英对自己的精神更加关注因此才会寻求医疗援助。我在之前夜晚失眠，也怀疑过是精神问题，还查过精神科，最后认为是睡眠习惯不好。我觉得同龄人未必有这个认知。,2025-11-24 06:37:52,1,6,281222510337,281462610945,115579969085266,CAEiAggH
awsl_喵,5,回复 @小手大帽 :况且并不是因为他是精神病所以他说话没人信，而是因为他的话并不可信。如果你的认知还停留在什么人说什么话，坏人一定说不出好话，那你需要多加学习了[脱单doge],2025-11-24 06:40:15,1,6,281222510337,281462766433,115579969085266,CAEiAggH
子慕梦悠,4,精神病人被侮辱时他的家人就说精神病人也是人，但精神病人杀人时就不一样了[笑哭],2025-11-20 11:53:13,1,6,0,282976893520,115579969085266,CAEiAggH
老蝉脑不残,3,个人观点：不管你的行为是有意的还是无意的，只要是给他人造成伤害了都应该承担相应的责任。,2025-11-25 09:42:05,5,6,0,281555134097,115579969085266,CAEiAggH
来自火星的中国人,6,前几天听了台湾人 王世坚 关于反对废除死刑，他提到的有关精神病人杀人的问题，我是双手双脚支持的,2025-11-21 09:54:00,1,6,0,283055150720,115579969085266,CAEiAggH
upsides,2,人在看透一切又无能为力的时候会很难受吧,2025-11-27 01:40:02,10,6,0,283607187984,115579969085266,CAEiAggH
_无痕兄_,6,刚刚，正好,2025-11-20 11:50:30,1,6,0,281108744305,115579969085266,CAEiAggH
风清云淡0ne,2,现实就是这样，越清醒越痛苦，越渊博越无奈。罗老师保重自己！,2025-11-25 10:28:43,20,6,0,283444532288,115579969085266,CAEiAggH
朗月-LY,6,老师，好好休息呀,2025-11-22 15:09:00,7,6,0,281301512353,115579969085266,CAEiAggH
此奴非彼奴,4,老师，如果是精神病，那精神病应该住精神病院。如果在正常人群中，那就不应该按精神病处理。精神病在正常人社会中，不就相当于把可能吃草可能吃羊的狼放进羊群吗？谁能负那一半的概率啊？,2025-11-20 11:59:22,35,6,0,281109385857,115579969085266,CAEiAggH
花的冯信宏,5,有些尤欠考虑了，精神病院也不是免费的，一般家庭光是生活就已经很费力了。精神病患也是患者家庭里的亲人，精神病院能够提供跟家里一样的条件吗，能保证患者不被殴打虐待吗。所谓的正常人中不也有坏人，无意识的伤害别人可怕，有意识的伤害别人更可怕。,2025-11-20 23:43:21,15,6,281109385857,283034045936,115579969085266,CAEiAggH
想象中的派大星,5,回复 @花的冯信宏 :没区别，只要造成伤害了，受害者承担的都一样。,2025-11-22 00:59:41,3,6,283034045936,283131905824,115579969085266,CAEiAggH
违规昵称064356236411,5,回复 @花的冯信宏 :你体谅他们没钱进精神病院，怎么就不能体谅受害者呢？受害者就该死？反正精神病杀不到你头上是吧？,2025-11-24 17:18:05,13,6,283034045936,281500543953,115579969085266,CAEiAggH
__方向感,6,精神病如果真的发病了，那种力气普通人可以招架住么？,2025-11-25 18:42:40,14,6,0,283481960272,115579969085266,CAEiAggH
梦梦布林,5,我会[打call]看杀人的时候是头脑非常清楚/有点意识/完全没意识，如果他精神非常不正常/不稳定还会强制送到精神病院,2025-11-20 12:00:41,1,6,0,281109350673,115579969085266,CAEiAggH
霍斯劳对酒当歌,6,精神病人不能是护身符,2025-11-26 12:35:40,6,6,0,281652451985,115579969085266,CAEiAggH
有龙气的兔子,6,作为精神病患者（双向情感障碍）认为，如果过去极端的话，客观上又是另一种不公平，量刑以及司法鉴定才是合理且合法,2025-11-21 09:14:39,2,6,0,281181612673,115579969085266,CAEiAggH
冰凌--,6,如果是想杀人的时候就犯病呢，杀完人病就好了呢。然后又不能限制他们人身自由。[doge],2025-11-20 17:45:10,68,6,0,283002178128,115579969085266,CAEiAggH
博厚Hj,5,"这种情况核心要先通过法定鉴定确认杀人时的精神状态来定责，且大概率能对其限制人身自由，不存在“不能限制”的情况，具体处理方式如下 ：
 
1. 经鉴定杀人时无辨认或控制能力：若鉴定确认杀人时，其因发病完全无法认清杀人行为的危害性，也没法控制自己，就不负刑事责任。但这不代表能放任不管，法院会依法决定对其强制医疗，将其送往专门机构监管治疗，直至人身危险性消除，本质是通过强制医疗限制了其人身自由。同时，其监护人需承担受害人的丧葬费、死亡赔偿金等民事赔偿责任。
2. 经鉴定杀人时尚未完全丧失相关能力：要是鉴定后认定其作案时虽发病，但仍有部分辨认或控制能力，那么需以故意杀人罪追究刑责，只是可依法从轻或减轻处罚。判刑后会在监狱或监狱医院服刑，人身自由自然受到严格限制，其本人或监护人同样要承担相应民事赔偿责任。
3. 经鉴定系伪装发病：司法精神病鉴定会通过病历核查、行为观察等多方式严谨判定，伪装发病很容易被识破。这种情况会认定为完全刑事责任能力人，按故意杀人罪正常判刑，可能判处死刑、无期徒刑等，服刑期间人身自由会被依法限制。
 
简单来说，这类情况的关键是锁定“作案瞬间”的精神状态，且无论责任如何认定，为保障公共安全，都不会出现放任其自由的情况。",2025-11-20 17:47:30,1,6,283002178128,281133011697,115579969085266,CAEiAggH
Van-Helsing,5,为什么不能限制人身自由？不能强制入院？,2025-11-20 18:02:31,0,6,283002178128,281134240241,115579969085266,CAEiAggH
三笑爷,6,说错了，应该是犯病的时候想杀人，病好的时候已经杀完了。不然按你的说法这个病是可控的一样。,2025-11-20 18:07:14,29,6,283002178128,283004035568,115579969085266,CAEiAggH
正心棨迎雨青来,6,那就对方得证明是否不可控了，不然结局要么进精神病院，要么该判还是判,2025-11-20 18:20:44,1,6,283002178128,283005199472,115579969085266,CAEiAggH
IP68681,5,病治不好的,2025-11-20 19:10:36,0,6,283002178128,281139980865,115579969085266,CAEiAggH
平凡的小龙的游戏,6,回复 @三笑爷 :不不，他说的意思就是这样，可控。,2025-11-20 20:16:52,1,6,283004035568,281145785297,115579969085266,CAEiAggH
